Anzahl Random;Number of Records;Geschlecht (group);Befragungsjahr;Schultyp;Alter;Geschlecht;GefallenSchule;AendernSchule;Lieblingsfach;Berufswunsch;SorgenSchule;SorgenAusbildung;SorgenFamilie;SorgenBeziehung;SorgenFinanzen;SorgenGesundheit;Wohnortwunsch
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Hitzefrei;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Hitzefrei;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2009;Andere Schule;> 18 Jahre;Weiblich;Eher nicht gut;Hitzefrei;Sport;Keine Angabe;Ja;Nein;Ja;Überhaupt nicht;Ja;Ja;Region Basel
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Hitzefrei;Musik;Keine Angabe;Nein;Nein;Nein;Eher stark;Nein;Nein;Sydney
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;weniger Tests/besser verteilt;Ein anderes Fach;Gebäudetechnik;Nein;Ja;Nein;Eher stark;Nein;Nein;Region Basel
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher nicht gut;Rauchproblem;Ein anderes Fach;Keine Angabe;Ja;Ja;Ja;Sehr stark;Ja;Ja;Kongo
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher nicht gut;Hitzefrei;Ein anderes Fach;Gesundheit;Ja;Nein;Ja;Sehr stark;Nein;Nein;Holland
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Rauchproblem;Ein anderes Fach;Gesundheit;Nein;Nein;Ja;Überhaupt nicht;Ja;Nein;Keine Angabe
1;1;Männlich;2009;Weiterbildungsschule;15 bis 17 Jahre;Männlich;Eher gut;Lehrer erneuern/ wechseln;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Kalifornien
1;1;Männlich;2009;Weiterbildungsschule;11 bis 14 Jahre;Männlich;Eher gut;gewisse Schulfächer;Keine Angabe;Bildung, Soziales;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Australien
1;1;Weiblich;2009;Weiterbildungsschule;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Französisch;Planung, Konstruktion;Ja;Nein;Nein;Eher stark;Nein;Nein;Italien
1;1;Männlich;2009;Weiterbildungsschule;15 bis 17 Jahre;Männlich;Eher gut;längere Pausen;Ein anderes Fach;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Hawaii
1;1;Weiblich;2009;Weiterbildungsschule;11 bis 14 Jahre;Weiblich;Eher gut;weniger Tests/besser verteilt;Deutsch;Planung, Konstruktion;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Mazedonien
1;1;Männlich;2009;Weiterbildungsschule;15 bis 17 Jahre;Männlich;Eher gut;Schulzeiten/ Stundenplan;Musik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Weiterbildungsschule;15 bis 17 Jahre;Weiblich;Eher gut;Hitzefrei;Deutsch;Verkehr, Logistik;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Männlich;2009;Weiterbildungsschule;11 bis 14 Jahre;Männlich;Eher gut;weniger Tests/besser verteilt;Sport;Planung, Konstruktion;Ja;Ja;Nein;Eher stark;Nein;Nein;Mazedonien
1;1;Männlich;2009;Weiterbildungsschule;11 bis 14 Jahre;Männlich;Eher gut;farbigere Schule;Mathematik;Wirtschaft, Verwaltung;Ja;Ja;Nein;Eher nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2009;Weiterbildungsschule;15 bis 17 Jahre;Weiblich;Sehr gut;Lehrer erneuern/ wechseln;Keine Angabe;Keine Angabe;Nein;Ja;Nein;Sehr stark;Nein;Nein;England
1;1;Männlich;2009;Weiterbildungsschule;15 bis 17 Jahre;Männlich;Eher gut;Leistungsdruck verringern;Deutsch;Keine Angabe;Ja;Nein;Nein;Eher stark;Nein;Nein;Region Basel
1;1;Männlich;2009;Weiterbildungsschule;15 bis 17 Jahre;Männlich;Gar nicht gut;weniger Tests/besser verteilt;Deutsch;Gesundheit;Nein;Ja;Ja;Eher stark;Ja;Ja;Manchester
1;1;Männlich;2009;Weiterbildungsschule;15 bis 17 Jahre;Männlich;Eher gut;gewisse Schulfächer;Deutsch;Keine Angabe;Nein;Ja;Ja;Sehr stark;Nein;Nein;Kurdistan
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Sehr gut;kein Französisch mehr;Englisch;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Los Angeles
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Hitzefrei;Sport;Keine Angabe;Nein;Nein;Nein;Eher stark;Nein;Nein;Kolumbien
1;1;Männlich;2009;Andere Schule;> 18 Jahre;Männlich;Eher gut;keine Angabe;Ein anderes Fach;Planung, Konstruktion;Nein;Nein;Nein;Sehr stark;Nein;Nein;Neuseeland
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Hitzefrei;Sport;Keine Angabe;Ja;Ja;Nein;Eher nicht;Ja;Nein;Kanton Zürich
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;keine Angabe;Französisch;Kultur;Ja;Ja;Nein;Überhaupt nicht;Nein;Ja;Italien
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;weniger Schule;Ein anderes Fach;Kultur;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Wallis
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Mensa;Mathematik;Keine Angabe;Nein;Ja;Nein;Eher nicht;Nein;Nein;Spanien
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;WBS vs. Gym-Probleme;Englisch;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;London
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Miami
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Ein anderes Fach;Natur;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Singapur
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Leistungsdruck verringern;Ein anderes Fach;Keine Angabe;Nein;Ja;Ja;Überhaupt nicht;Nein;Nein;Japan
1;1;Männlich;2009;Andere Schule;> 18 Jahre;Männlich;Eher gut;Hitzefrei;Ein anderes Fach;Keine Angabe;Ja;Ja;Ja;Sehr stark;Nein;Nein;am Meer/ auf einer Insel
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Mathematik;Natur;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Lehrer erneuern/ wechseln;Ein anderes Fach;Chemie, Physik;Ja;Nein;Ja;Überhaupt nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Hitzefrei;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kalifornien
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher nicht gut;Mensa;Sport;Keine Angabe;Nein;Ja;Nein;Eher stark;Nein;Nein;Amerika
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;kein Französisch mehr;Ein anderes Fach;Planung, Konstruktion;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;weiss nicht
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;Hitzefrei;Sport;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Los Angeles
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Mensa;Sport;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;weniger Tests/besser verteilt;Sport;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Nein;Mexiko
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Organisation/ System verbessern;Englisch;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Krakau
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;längere Pausen;Englisch;Kultur;Ja;Ja;Ja;Überhaupt nicht;Nein;Nein;anderes
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;weniger Hausaufgaben;Englisch;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher nicht gut;Lehrer erneuern/ wechseln;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Neuseeland
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Mathematik;Schönheit, Sport;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Keine Angabe;Bildung, Soziales;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Los Angeles
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;längere Pausen;Sport;Keine Angabe;Nein;Nein;Nein;Eher stark;Nein;Nein;Bolivien
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Keine Angabe;Bildung, Soziales;Nein;Nein;Nein;Keine Angabe;Nein;Nein;anderes
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Bildung, Soziales;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Las Vegas
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Englisch;Gestaltung, Kunst;Nein;Nein;Nein;Eher nicht;Nein;Nein;Sizilien
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;Ausländer/Integration;Sport;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Bildung, Soziales;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Los Angeles
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;weniger Schule;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Zürich
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;weniger Tests/besser verteilt;Englisch;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Keine Angabe;Bildung, Soziales;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Amerika
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;weniger Hausaufgaben;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;Ausländer/Integration;Keine Angabe;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Italien
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Hawaii
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;weniger Hausaufgaben;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Sehr stark;Nein;Nein;Region Basel
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher nicht gut;Hitzefrei;Ein anderes Fach;Gestaltung, Kunst;Ja;Nein;Nein;Überhaupt nicht;Ja;Ja;Los Angeles
1;1;Weiblich;2009;Gymnasium;15 bis 17 Jahre;Weiblich;Sehr gut;weniger Hausaufgaben;Ein anderes Fach;Chemie, Physik;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;keine Angabe;Englisch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Malediven
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;weniger Hausaufgaben;Deutsch;Keine Angabe;Ja;Nein;Ja;Sehr stark;Ja;Nein;Amerika
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;längere Pausen;Ein anderes Fach;Natur;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Weiblich;2009;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;gewisse Schulfächer;Sport;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Nein;New York
1;1;Weiblich;2009;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;längere Pausen;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;gewisse Schulfächer;Ein anderes Fach;Wirtschaft, Verwaltung;Ja;Nein;Ja;Eher stark;Ja;Nein;Frankreich
1;1;Weiblich;2009;Gymnasium;15 bis 17 Jahre;Weiblich;Gar nicht gut;gewisse Schulfächer;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Ja;Amsterdam
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher nicht gut;strenge Regeln;Ein anderes Fach;Keine Angabe;Ja;Ja;Nein;Eher stark;Ja;Nein;Region Basel
1;1;Männlich;2009;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;weniger Hausaufgaben;Sport;Keine Angabe;Nein;Ja;Nein;Sehr stark;Nein;Nein;London
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;gewisse Schulfächer;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;WBS vs. Gym-Probleme;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Australien
1;1;Männlich;2009;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;Hitzefrei;Sport;Schönheit, Sport;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;Hitzefrei;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;anderes;Sport;Keine Angabe;Ja;Nein;Ja;Überhaupt nicht;Nein;Nein;England
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;mehr Zusatzangebote;Deutsch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Miami
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;Klassenklima/ Umgang in Klasse;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;San Diego
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;farbigere Schule;Sport;Wirtschaft, Verwaltung;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;New York
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;weniger Schule;Sport;Gesundheit;Nein;Ja;Ja;Überhaupt nicht;Nein;Nein;Deutschland
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;weniger Tests/besser verteilt;Musik;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;weniger Tests/besser verteilt;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher nicht gut;Pausenplatz;Ein anderes Fach;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;weniger Tests/besser verteilt;Deutsch;Verkauf;Nein;Ja;Nein;Überhaupt nicht;Ja;Ja;Australien
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Gesundheit;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;längere Pausen;Englisch;Natur;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;längere Pausen;Musik;Gesundheit;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher nicht gut;kein Französisch mehr;Englisch;Natur;Nein;Ja;Nein;Eher stark;Nein;Nein;Keine Angabe
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;kein Französisch mehr;Französisch;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Keine Angabe
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;längere Pausen;Englisch;Bildung, Soziales;Ja;Nein;Nein;Überhaupt nicht;Nein;Ja;Brasilien
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Montenegro
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;am Meer/ auf einer Insel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Musik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;New York
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;Pausenplatz;Musik;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Amerika
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Mathematik;Bildung, Soziales;Nein;Nein;Nein;Überhaupt nicht;Nein;Ja;Amerika
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;weniger Tests/besser verteilt;Musik;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Türkei
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Spanien
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;weniger Tests/besser verteilt;Englisch;Gestaltung, Kunst;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;weniger Tests/besser verteilt;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Sehr stark;Nein;Nein;Keine Angabe
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;farbigere Schule;Englisch;Schönheit, Sport;Nein;Nein;Nein;Eher stark;Nein;Nein;New York
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Keine Angabe;Ja;Ja;Nein;Keine Angabe;Nein;Nein;Keine Angabe
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Englisch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;weniger Tests/besser verteilt;Englisch;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Sehr gut;weniger Tests/besser verteilt;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;Ausländer/Integration;Englisch;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;England
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher nicht gut;gewisse Schulfächer;Deutsch;Kultur;Ja;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;nichts;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher nicht gut;später beginnen;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Wien
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Keine Angabe;Natur;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Australien
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher nicht gut;Pausenplatz;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Natur;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Amerika
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;Lehrer erneuern/ wechseln;Sport;Keine Angabe;Ja;Ja;Nein;Keine Angabe;Nein;Nein;China
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Natur;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Keine Angabe
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Natur;Nein;Nein;Nein;Keine Angabe;Nein;Nein;London
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Oregon
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Sehr gut;gewisse Schulfächer;Deutsch;Wirtschaft, Verwaltung;Nein;Nein;Nein;Sehr stark;Nein;Nein;Los Angeles
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Spanien
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Schweiz
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Kultur;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Spanien
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Türkei
1;1;Männlich;2009;Orientierungsschule;11 bis 14 Jahre;Männlich;Eher gut;gewisse Schulfächer;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Kanton Tessin
1;1;Weiblich;2009;Orientierungsschule;11 bis 14 Jahre;Weiblich;Eher gut;Lehrer erneuern/ wechseln;Sport;Wirtschaft, Verwaltung;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Australien
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Sehr gut;gewisse Schulfächer;Sport;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Brasilien
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Italien
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Mathematik;Schönheit, Sport;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
1;1;Weiblich;2009;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Pausenplatz;Sport;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2009;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Pausenplatz;Deutsch;Elektrotechnik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
